# Time-averaged data for fix thermoAveOut
# TimeStep c_thermo_pe c_thermo_temp c_thermo_press
51000 -13261.6 307.648 58.3937
51100 -13265.3 298.221 28.5975
51200 -13279.4 288.741 7.92172
51300 -13254.5 307.249 -57.2229
51400 -13270.4 297.453 27.4314
51500 -13292.2 294.281 -28.8639
51600 -13257.3 296.608 24.0891
51700 -13228.8 300.125 22.3447
51800 -13234.9 298.798 -0.162554
51900 -13262 298.325 -39.5665
52000 -13266.9 296.487 -30.1789
52100 -13249.4 296.389 -20.8433
52200 -13238.7 301.387 59.9366
52300 -13258 296.71 27.7154
52400 -13276.5 297.113 -33.7636
52500 -13262.7 298.814 -5.40022
52600 -13261.3 300.346 -22.7478
52700 -13278.6 295.238 57.4482
52800 -13264.9 294.538 -17.6303
52900 -13242.8 302.627 -4.9273
53000 -13264.8 299.506 -29.3128
53100 -13287.7 296.509 -3.16153
53200 -13284 293.853 29.5849
53300 -13250.3 301.641 44.2419
53400 -13235.7 301 2.32845
53500 -13258.7 294.56 -43.3508
53600 -13260.3 295.84 23.2884
53700 -13236.9 300.992 -22.9433
53800 -13242 300.31 24.1957
53900 -13264.5 291.338 -12.3507
54000 -13239 299.973 3.26553
54100 -13234.1 304.37 44.2904
54200 -13285 290.853 -32.1447
54300 -13271.1 295.128 12.6884
54400 -13235.4 307.371 -16.6017
54500 -13264.8 292.572 15.6387
54600 -13262.5 295.123 -8.5498
54700 -13200 304.41 54.194
54800 -13240.3 302.292 -8.50786
54900 -13306.2 287.541 17.0456
55000 -13238.9 297.377 -6.58279
55100 -13204.6 311.131 0.0299581
55200 -13270.6 287.041 -49.1439
55300 -13273.7 296.898 30.3347
55400 -13219.3 303.308 25.7109
55500 -13237 299.948 25.6623
55600 -13291.8 295.797 22.6037
55700 -13293.8 290.215 -16.6341
55800 -13245.7 308.389 -4.09344
55900 -13259.4 296.85 -45.8325
56000 -13297.6 291.399 13.2363
56100 -13269.5 300.446 11.2569
56200 -13244.3 301.267 15.9608
56300 -13271.2 296.173 29.5777
56400 -13301.3 296.62 23.0099
56500 -13282 294.549 -29.7327
56600 -13245.1 305.974 -24.1009
56700 -13262.2 295.015 28.1721
56800 -13287.2 294.22 -27.7762
56900 -13248.4 300.713 8.25845
57000 -13237.6 301.933 -9.52916
57100 -13267.3 296.719 -31.8206
57200 -13276.4 295.473 34.0909
57300 -13282.6 297.233 32.5674
57400 -13260.9 297.79 7.83705
57500 -13256.9 302.591 16.4725
57600 -13278.3 291.971 -29.6181
57700 -13255.9 299.934 -13.8029
57800 -13245.3 301.371 -16.4714
57900 -13278.9 294.705 20.6148
58000 -13278.3 299.67 -6.72351
58100 -13269.8 295.995 41.3922
58200 -13265.8 299.816 -2.36697
58300 -13259 294.652 4.07653
58400 -13256.7 300.294 -19.4448
58500 -13266.9 299.802 -55.4392
58600 -13262.5 294.375 30.1068
58700 -13253.4 304.043 16.275
58800 -13295.4 295.536 65.0438
58900 -13313.6 295.779 2.26753
59000 -13287.3 299.201 5.74367
59100 -13259.1 296.945 -2.17603
59200 -13265.6 303.419 -68.7511
59300 -13278.2 290.585 22.2552
59400 -13260.7 299.496 -11.4514
59500 -13237.2 305.158 15.9878
59600 -13278.1 292.066 -22.6723
59700 -13266.2 290.557 59.3296
59800 -13199.2 310.51 1.66381
59900 -13234.2 296.982 4.7728
60000 -13274 289.223 -0.258587
60100 -13229.8 302.41 4.20272
60200 -13216.4 302.533 -30.5816
60300 -13256.4 292.116 -15.7057
60400 -13237 296.237 19.2797
60500 -13197.8 306.462 13.2884
60600 -13247.8 295.114 36.7936
60700 -13278.8 291.04 -48.886
60800 -13245.3 302.111 23.4074
60900 -13231.9 301.632 -21.7579
61000 -13267.3 294.821 19.4656
61100 -13265.2 292.956 -3.61363
61200 -13218 303.109 41.4771
61300 -13237.1 307.573 -21.5782
61400 -13299.3 283.674 9.15889
61500 -13276.4 300.996 -12.115
61600 -13234.9 304.589 -29.5747
61700 -13270.7 290.565 -0.518955
61800 -13261 297.833 -1.30588
61900 -13238 303.694 37.7161
62000 -13254.9 295.6 38.3215
62100 -13262.6 296.521 -23.8379
62200 -13236.5 299.726 35.1796
62300 -13264.5 300.849 -17.2382
62400 -13273.7 289.038 5.18194
62500 -13241 307.725 -21.3982
62600 -13229.3 292.45 -18.2323
62700 -13242.5 299.989 -39.2042
62800 -13242.6 298.806 26.5601
62900 -13266.3 297.283 41.5106
63000 -13253.4 294.807 10.2223
63100 -13241.8 303.419 37.4884
63200 -13276.5 296.245 -22.6597
63300 -13281.5 293.988 -20.8584
63400 -13260.4 300.559 -3.32303
63500 -13258.5 299.831 -24.297
63600 -13271 295.295 -22.3085
63700 -13259.8 298.154 28.5445
63800 -13257.3 299.627 3.89695
63900 -13241.1 294.213 29.5744
64000 -13228.5 305.496 2.85051
64100 -13269.6 297.756 -30.2287
64200 -13295.6 289.665 12.088
64300 -13244.3 300.754 45.1275
64400 -13218.5 306.45 -6.15294
64500 -13256.4 290.408 -10.35
64600 -13250.8 295.862 -19.0176
64700 -13219.6 303.281 13.5125
64800 -13273.3 301.014 -28.357
64900 -13304 288.47 7.1105
65000 -13270 299.876 11.5431
65100 -13226.7 302.638 47.0443
65200 -13251.3 295.891 -29.4698
65300 -13263.8 296.754 5.69074
65400 -13233.6 297.849 -25.9311
65500 -13242.7 305.038 -9.99165
65600 -13261 288.668 -42.9877
65700 -13249.2 299.753 49.5174
65800 -13224.4 301.265 -4.83142
65900 -13244.8 295.28 7.96502
66000 -13267.1 297.994 112.306
66100 -13243.7 298.351 -10.3489
66200 -13247.2 302.633 -48.4748
66300 -13288.6 295.287 -17.7935
66400 -13284.3 292.085 -22.0588
66500 -13227.6 301.785 -45.1983
66600 -13227.5 304.03 58.9366
66700 -13279.7 292.162 -1.74296
66800 -13279.8 295.835 27.429
66900 -13253.9 302.944 14.5739
67000 -13286.6 297.27 22.1802
67100 -13295 291.214 -44.2824
67200 -13245.2 304.68 -13.4487
67300 -13247.7 300.098 23.588
67400 -13286.3 289.98 -10.5024
67500 -13266 302.212 -8.69799
67600 -13255.6 301.625 9.54867
67700 -13271.4 290.271 53.5866
67800 -13251 301.248 -20.2672
67900 -13240.6 301.684 -28.1999
68000 -13272.6 298.634 34.9567
68100 -13276.7 292.143 19.8415
68200 -13254.1 300.318 -10.7328
68300 -13250.4 302.613 30.0771
68400 -13266.5 292.407 -25.9317
68500 -13269.3 298.93 1.23702
68600 -13244.8 297.33 21.171
68700 -13265.8 304.475 2.179
68800 -13284.9 289.038 -3.08494
68900 -13260.7 299.055 7.79477
69000 -13235.9 305.116 -6.74999
69100 -13274.2 292.08 -18.6529
69200 -13287.9 295.312 27.7014
69300 -13252.6 304.843 -30.3532
69400 -13260 296.585 -4.53102
69500 -13269.8 296.381 59.4038
69600 -13263.8 298.642 -50.0482
69700 -13249.9 298.123 5.12057
69800 -13244.9 296.931 20.2699
69900 -13272 300.094 10.4822
70000 -13281.4 292.659 -6.82348
70100 -13243.6 301.047 -1.02782
70200 -13233.4 304.101 36.702
70300 -13289.7 292.859 26.9167
70400 -13301.7 293.014 -40.1563
